"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"29.12.2008","6,8447","6,8412","6,8527","6,8357","---","0,06%"
"26.12.2008","6,8409","6,8297","6,8483","6,8245","---","0,15%"
"25.12.2008","6,8308","6,837","6,839","6,8246","---","-0,07%"
"24.12.2008","6,8355","6,8473","6,8523","6,8327","---","-0,18%"
"23.12.2008","6,848","6,8495","6,8583","6,8473","---","-0,04%"
"22.12.2008","6,851","6,8445","6,8525","6,8376","---","0,1%"
"19.12.2008","6,844","6,8306","6,8478","6,8271","---","0,14%"
"18.12.2008","6,8341","6,8335","6,8365","6,8284","---","-0,01%"
"17.12.2008","6,835","6,844","6,844","6,8339","---","-0,14%"
"16.12.2008","6,8448","6,848","6,8515","6,8445","---","-0,05%"
"15.12.2008","6,848","6,8408","6,8533","6,8395","---","0,09%"
"12.12.2008","6,842","6,85","6,8508","6,8425","---","-0,14%"
"11.12.2008","6,8513","6,8633","6,8633","6,8499","---","-0,19%"
"10.12.2008","6,864","6,8723","6,8727","6,8586","---","-0,13%"
"09.12.2008","6,873","6,879","6,8814","6,8692","---","-0,06%"
"08.12.2008","6,877","6,8772","6,884","6,8736","---","0,04%"
"05.12.2008","6,8745","6,8815","6,8825","6,8644","---","-0,1%"
"04.12.2008","6,8817","6,8752","6,8856","6,8752","---","0,1%"
"03.12.2008","6,8746","6,8828","6,891","6,8741","---","-0,06%"
"02.12.2008","6,8786","6,8814","6,8874","6,8738","---","-0,08%"
"01.12.2008","6,8842","6,8292","6,8853","6,83","---","0,86%"
"28.11.2008","6,8254","6,8277","6,8385","6,8259","---","-0,03%"
"27.11.2008","6,8272","6,8284","6,8311","6,825","---","-0,01%"
"26.11.2008","6,8282","6,8248","6,8297","6,8187","---","0,09%"
"25.11.2008","6,822","6,8267","6,8304","6,8225","---","-0,04%"
"24.11.2008","6,8249","6,8294","6,834","6,8254","---","-0,08%"
"21.11.2008","6,8302","6,8323","6,8375","6,829","---","-0,06%"
"20.11.2008","6,834","6,8285","6,8364","6,8265","---","0,07%"
"19.11.2008","6,8295","6,8252","6,8328","6,8205","---","0,08%"
"18.11.2008","6,8239","6,8258","6,8294","6,818","---","-0,04%"
"17.11.2008","6,8265","6,8235","6,8305","6,8223","---","0,04%"
"14.11.2008","6,8236","6,8296","6,8316","6,8205","---","-0,07%"
"13.11.2008","6,8283","6,8278","6,8323","6,8217","---","-0,01%"
"12.11.2008","6,8291","6,8219","6,8321","6,8215","---","0,13%"
"11.11.2008","6,8204","6,8261","6,8304","6,821","---","-0,08%"
"10.11.2008","6,8258","6,8237","6,8279","6,8197","---","0%"
"07.11.2008","6,8255","6,8219","6,8305","6,8185","---","0,05%"
"06.11.2008","6,8223","6,8281","6,8312","6,821","---","-0,09%"
"05.11.2008","6,8282","6,8351","6,8361","6,8223","---","-0,1%"
"04.11.2008","6,8353","6,8362","6,8404","6,8324","---","-0,03%"
"03.11.2008","6,8373","6,8368","6,8413","6,8299","---","-0,02%"
"31.10.2008","6,839","6,8358","6,8456","6,8276","---","0,01%"
"30.10.2008","6,838","6,8403","6,8444","6,8342","---","-0,04%"
"29.10.2008","6,841","6,8365","6,8488","6,8266","---","0,04%"
"28.10.2008","6,838","6,8481","6,8566","6,837","---","-0,2%"
"27.10.2008","6,8518","6,8418","6,8591","6,8394","---","0,13%"
"24.10.2008","6,8432","6,834","6,853","6,831","---","0,11%"
"23.10.2008","6,8354","6,836","6,8379","6,8295","---","0,01%"
"22.10.2008","6,8345","6,8319","6,8394","6,8258","---","0,01%"
"21.10.2008","6,8335","6,8308","6,8349","6,8287","---","0,06%"
"20.10.2008","6,8294","6,8319","6,8334","6,8269","---","-0,07%"
"17.10.2008","6,834","6,8316","6,84","6,8245","---","0,01%"
"16.10.2008","6,8332","6,8304","6,8388","6,8237","---","0,04%"
"15.10.2008","6,8307","6,8306","6,8493","6,8283","---","0%"
"14.10.2008","6,8307","6,8288","6,8393","6,8197","---","-0,06%"
"13.10.2008","6,8345","6,832","6,835","6,8235","---","0%"
"10.10.2008","6,8345","6,8224","6,8441","6,8158","---","0,22%"
"09.10.2008","6,8198","6,8196","6,8317","6,8175","---","0,1%"
"08.10.2008","6,8131","6,8138","6,838","6,8105","---","0%"
"07.10.2008","6,8132","6,8409","6,8472","6,8126","---","-0,43%"
"06.10.2008","6,8426","6,845","6,8546","6,8365","---","-0,01%"
"03.10.2008","6,8431","6,8471","6,8471","6,8431","---","0%"
"02.10.2008","6,8431","6,8471","6,8471","6,8431","---","0%"
"01.10.2008","6,8431","6,8471","6,8471","6,8431","---","0%"
"30.09.2008","6,8431","6,8471","6,8471","6,8431","---","0%"
"29.09.2008","6,8431","6,8471","6,8471","6,8431","---","0%"
"26.09.2008","6,8431","6,8173","6,8526","6,8145","---","0,34%"
"25.09.2008","6,8196","6,8216","6,8268","6,8163","---","-0,05%"
"24.09.2008","6,8233","6,8112","6,8266","6,8095","---","0,17%"
"23.09.2008","6,8114","6,8301","6,838","6,8117","---","-0,28%"
"22.09.2008","6,8306","6,8338","6,8385","6,8229","---","-0,06%"
"19.09.2008","6,8345","6,8357","6,8404","6,8309","---","0,01%"
"18.09.2008","6,834","6,8357","6,8467","6,827","---","-0,04%"
"17.09.2008","6,837","6,8439","6,8489","6,8345","---","-0,18%"
"16.09.2008","6,849","6,8454","6,8493","6,8244","---","0,01%"
"15.09.2008","6,8482","6,8431","6,8487","6,8487","---","0,16%"
"12.09.2008","6,837","6,8459","6,8486","6,835","---","-0,16%"
"11.09.2008","6,8482","6,8378","6,8487","6,8365","---","0,15%"
"10.09.2008","6,838","6,8377","6,8429","6,8322","---","0%"
"09.09.2008","6,8381","6,8388","6,8425","6,8305","---","0,02%"
"08.09.2008","6,8369","6,8394","6,8443","6,8309","---","-0,08%"
"05.09.2008","6,8422","6,835","6,8461","6,8325","---","0,1%"
"04.09.2008","6,8355","6,8426","6,846","6,835","---","-0,11%"
"03.09.2008","6,8429","6,8364","6,85","6,8355","---","0,15%"
"02.09.2008","6,8325","6,8248","6,8489","6,8233","---","0,11%"
"01.09.2008","6,825","6,8424","6,8446","6,8233","---","-0,34%"
"29.08.2008","6,8482","6,8292","6,8487","6,8273","---","0,29%"
"28.08.2008","6,8282","6,8383","6,84","6,8254","---","-0,13%"
"27.08.2008","6,837","6,8486","6,8509","6,8375","---","-0,15%"
"26.08.2008","6,8473","6,8459","6,8562","6,8421","---","-0,01%"
"25.08.2008","6,8482","6,8325","6,8522","6,8314","---","0,21%"
"22.08.2008","6,8339","6,8429","6,8439","6,8264","---","-0,14%"
"21.08.2008","6,8437","6,8537","6,855","6,8402","---","-0,16%"
"20.08.2008","6,8546","6,8595","6,8614","6,8523","---","-0,07%"
"19.08.2008","6,8594","6,87","6,8749","6,8599","---","-0,16%"
"18.08.2008","6,8705","6,8699","6,881","6,865","---","0,01%"
"15.08.2008","6,8695","6,8618","6,8752","6,86","---","0,1%"
"14.08.2008","6,8625","6,8577","6,8637","6,8582","---","0,08%"
"13.08.2008","6,857","6,8635","6,8644","6,8506","---","-0,12%"
"12.08.2008","6,8654","6,8567","6,8671","6,8565","---","0,12%"
"11.08.2008","6,8572","6,8567","6,8664","6,8553","---","0%"
"08.08.2008","6,857","6,8612","6,8731","6,8572","---","-0,08%"
"07.08.2008","6,8622","6,8476","6,8646","6,847","---","0,2%"
"06.08.2008","6,8482","6,853","6,8548","6,8471","---","-0,1%"
"05.08.2008","6,855","6,8497","6,8567","6,847","---","0,05%"
"04.08.2008","6,8515","6,8413","6,8601","6,8407","---","0,14%"
"01.08.2008","6,842","6,8314","6,8457","6,8312","---","0,16%"
"31.07.2008","6,831","6,8268","6,8388","6,8263","---","0,09%"
"30.07.2008","6,825","6,8248","6,8376","6,8223","---","-0,01%"
"29.07.2008","6,8254","6,8358","6,8375","6,8241","---","-0,14%"
"28.07.2008","6,835","6,8182","6,841","6,8178","---","0,25%"
"25.07.2008","6,818","6,8282","6,8294","6,8184","---","-0,15%"
"24.07.2008","6,8284","6,8281","6,8313","6,8266","---","-0,01%"
"23.07.2008","6,829","6,8204","6,8317","6,8183","---","0,11%"
"22.07.2008","6,8212","6,8276","6,828","6,8129","---","-0,11%"
"21.07.2008","6,829","6,8157","6,8339","6,816","---","0,18%"
"18.07.2008","6,8167","6,8198","6,8265","6,816","---","-0,06%"
"17.07.2008","6,8208","6,8105","6,837","6,8103","---","0,15%"
"16.07.2008","6,8108","6,8216","6,8225","6,8105","---","-0,15%"
"15.07.2008","6,8211","6,84","6,84","6,8208","---","-0,35%"
"14.07.2008","6,8449","6,8312","6,845","6,824","---","0,16%"
"11.07.2008","6,834","6,84","6,8402","6,8333","---","-0,13%"
"10.07.2008","6,8428","6,8565","6,8572","6,8422","---","-0,25%"
"09.07.2008","6,8598","6,8533","6,8637","6,8483","---","0,03%"
"08.07.2008","6,8576","6,865","6,8674","6,8508","---","-0,12%"
"07.07.2008","6,8658","6,8551","6,8692","6,8513","---","0,1%"
"04.07.2008","6,8589","6,851","6,864","6,851","---","0,12%"
"03.07.2008","6,851","6,8514","6,8553","6,8473","---","-0,03%"
"02.07.2008","6,853","6,8556","6,8692","6,8521","---","-0,05%"
"01.07.2008","6,8561","6,8535","6,8597","6,853","---","0,03%"
"30.06.2008","6,8543","6,8608","6,866","6,8542","---","-0,1%"
"27.06.2008","6,8615","6,8644","6,8645","6,8603","---","-0,05%"
"26.06.2008","6,8652","6,8644","6,8669","6,8603","---","0,01%"
"25.06.2008","6,8648","6,8692","6,8713","6,864","---","-0,08%"
"24.06.2008","6,87","6,8724","6,875","6,8688","---","-0,06%"
"23.06.2008","6,874","6,8801","6,8801","6,867","---","-0,08%"
"20.06.2008","6,8796","6,8768","6,8828","6,8763","---","0,04%"
"19.06.2008","6,877","6,8817","6,882","6,8743","---","-0,07%"
"18.06.2008","6,8821","6,891","6,891","6,8806","---","-0,13%"
"17.06.2008","6,8913","6,9001","6,9013","6,8904","---","-0,13%"
"16.06.2008","6,9004","6,9009","6,9053","6,9001","---","-0,02%"
"13.06.2008","6,9018","6,9065","6,9078","6,9012","---","-0,08%"
"12.06.2008","6,907","6,9175","6,918","6,901","---","-0,16%"
"11.06.2008","6,9179","6,9222","6,9252","6,9175","---","-0,02%"
"10.06.2008","6,9194","6,9237","6,9262","6,9199","---","-0,05%"
"09.06.2008","6,923","6,9233","6,9233","6,923","---","0%"
"06.06.2008","6,923","6,947","6,947","6,9216","---","-0,33%"
"05.06.2008","6,946","6,94","6,9493","6,9377","---","0,1%"
"04.06.2008","6,939","6,9297","6,9458","6,9327","---","0,2%"
"03.06.2008","6,925","6,9328","6,936","6,9249","---","-0,11%"
"02.06.2008","6,9325","6,9425","6,9431","6,9322","---","-0,11%"
"30.05.2008","6,94","6,9358","6,9462","6,9348","---","0,03%"
"29.05.2008","6,9377","6,9432","6,9447","6,9349","---","-0,09%"
"28.05.2008","6,9439","6,9488","6,954","6,939","---","-0,07%"
"27.05.2008","6,9485","6,9358","6,955","6,9358","---","0,18%"
"26.05.2008","6,936","6,9403","6,9455","6,936","---","-0,07%"
"23.05.2008","6,9412","6,944","6,9479","6,9405","---","-0,01%"
"22.05.2008","6,942","6,9579","6,9579","6,9427","---","-0,25%"
"21.05.2008","6,9592","6,9755","6,977","6,9558","---","-0,19%"
"20.05.2008","6,9725","6,9743","6,9833","6,9732","---","0,04%"
"19.05.2008","6,97","6,991","6,9975","6,9709","---","-0,29%"
"16.05.2008","6,99","6,994","6,994","6,9832","---","-0,06%"
"15.05.2008","6,9943","7,0008","7,0031","6,9925","---","-0,11%"
"14.05.2008","7,0022","6,9878","7,0031","6,987","---","0,2%"
"13.05.2008","6,9884","6,988","6,9947","6,986","---","0,01%"
"12.05.2008","6,9877","6,987","6,989","6,981","---","0%"
"09.05.2008","6,9876","7,0033","7,0052","6,9871","---","-0,24%"
"08.05.2008","7,0047","6,9882","7,0063","6,9871","---","0,23%"
"07.05.2008","6,9885","6,9863","6,989","6,9833","---","0,02%"
"06.05.2008","6,9868","6,9872","6,9888","6,984","---","-0,02%"
"05.05.2008","6,9879","6,9935","6,9997","6,9873","---","0,01%"
"02.05.2008","6,987","6,99","6,99","6,987","---","0%"
"01.05.2008","6,987","6,99","6,99","6,987","---","0%"
"30.04.2008","6,987","6,9844","7,0008","6,9845","---","0,04%"
"29.04.2008","6,9845","7,0087","7,0102","6,984","---","-0,25%"
"28.04.2008","7,002","7,0053","7,0102","6,9997","---","-0,11%"
"25.04.2008","7,0095","6,99","7,01","6,9847","---","0,35%"
"24.04.2008","6,985","6,9835","6,995","6,9816","---","0,07%"
"23.04.2008","6,98","6,9865","6,9925","6,9813","---","-0,11%"
"22.04.2008","6,988","6,999","7,002","6,9883","---","-0,17%"
"21.04.2008","6,9996","6,9989","7,004","6,9915","---","0,09%"
"18.04.2008","6,9935","6,9833","6,9966","6,983","---","0,14%"
"17.04.2008","6,9838","6,9927","6,9928","6,9835","---","-0,11%"
"16.04.2008","6,9918","6,9923","7,0003","6,9913","---","0%"
"15.04.2008","6,9915","6,9982","7,0005","6,9924","---","-0,11%"
"14.04.2008","6,999","7,0043","7,0043","6,991","---","-0,1%"
"11.04.2008","7,006","6,9912","7,0069","6,9905","---","0,21%"
"10.04.2008","6,9916","7,0018","7,0018","6,9904","---","-0,14%"
"09.04.2008","7,0017","7,0008","7,0034","7,0003","---","0,01%"
"08.04.2008","7,0008","7,0015","7,0038","7,0003","---","0%"
"07.04.2008","7,001","7,0171","7,0171","7,0003","---","-0,2%"
"04.04.2008","7,015","7,02","7,02","7,015","---","0%"
"03.04.2008","7,015","7,0186","7,0198","7,0139","---","-0,05%"
"02.04.2008","7,0185","7,0117","7,0233","7,0115","---","0,1%"
"01.04.2008","7,0116","7,0122","7,0162","7,0116","---","-0,01%"
"31.03.2008","7,012","7,0136","7,0185","7,0118","---","0,01%"
"28.03.2008","7,0115","7,0107","7,0178","7,0103","---","0,01%"
"27.03.2008","7,0105","7,0286","7,0286","7,0109","---","-0,26%"
"26.03.2008","7,029","7,048","7,048","7,026","---","-0,32%"
"25.03.2008","7,0514","7,0548","7,0556","7,0436","---","-0,05%"
"24.03.2008","7,055","7,0539","7,0568","7,0518","---","0,05%"
"21.03.2008","7,0515","7,053","7,0593","7,0513","---","0,02%"
"20.03.2008","7,05","7,0649","7,0649","7,05","---","-0,23%"
"19.03.2008","7,0666","7,081","7,081","7,063","---","-0,17%"
"18.03.2008","7,0785","7,0828","7,0873","7,08","---","-0,06%"
"17.03.2008","7,083","7,0891","7,0895","7,0813","---","-0,1%"
"14.03.2008","7,0902","7,0905","7,0962","7,0843","---","0%"
"13.03.2008","7,09","7,1028","7,1028","7,0904","---","-0,15%"
"12.03.2008","7,101","7,1032","7,1073","7,1014","---","-0,02%"
"11.03.2008","7,1027","7,1053","7,1104","7,102","---","-0,05%"
"10.03.2008","7,106","7,1098","7,1123","7,1034","---","-0,07%"
"07.03.2008","7,111","7,1069","7,1114","7,1057","---","0,09%"
"06.03.2008","7,1045","7,1088","7,115","7,105","---","-0,04%"
"05.03.2008","7,1075","7,1054","7,1108","7,1045","---","0,02%"
"04.03.2008","7,106","7,104","7,111","7,1036","---","0,04%"
"03.03.2008","7,1035","7,1069","7,1104","7,1013","---","-0,11%"
"29.02.2008","7,1115","7,1153","7,117","7,104","---","0,02%"
"28.02.2008","7,11","7,1425","7,1425","7,1118","---","-0,42%"
"27.02.2008","7,14","7,1543","7,1555","7,141","---","-0,22%"
"26.02.2008","7,1555","7,1493","7,1655","7,1455","---","0,07%"
"25.02.2008","7,1505","7,1436","7,156","7,1426","---","0,12%"
"22.02.2008","7,1418","7,1428","7,1477","7,1405","---","0,03%"
"21.02.2008","7,1395","7,1441","7,154","7,1408","---","-0,04%"
"20.02.2008","7,1425","7,1558","7,1588","7,1437","---","-0,08%"
"19.02.2008","7,1485","7,1638","7,1638","7,15","---","-0,23%"
"18.02.2008","7,165","7,179","7,179","7,1613","---","-0,18%"
"15.02.2008","7,178","7,1885","7,1885","7,1746","---","-0,14%"
"14.02.2008","7,188","7,1961","7,2","7,185","---","-0,13%"
"13.02.2008","7,1973","7,189","7,21","7,1805","---","0,12%"
"12.02.2008","7,1885","7,1925","7,1925","7,19","---","-0,03%"
"11.02.2008","7,1905","7,1908","7,1935","7,192","---","0,03%"
"08.02.2008","7,1881","7,1911","7,1911","7,1881","---","0%"
"07.02.2008","7,1881","7,1911","7,1911","7,1881","---","0%"
"06.02.2008","7,1881","7,1863","7,1896","7,1896","---","0,06%"
"05.02.2008","7,1835","7,1877","7,1903","7,1825","---","-0,11%"
"04.02.2008","7,1915","7,1823","7,1919","7,1805","---","0,14%"
"01.02.2008","7,1815","7,1818","7,1908","7,1813","---","0%"
"31.01.2008","7,1818","7,1913","7,1943","7,1813","---","-0,11%"
"30.01.2008","7,1895","7,1978","7,2","7,191","---","-0,07%"
"29.01.2008","7,1945","7,1961","7,2006","7,193","---","-0,03%"
"28.01.2008","7,1963","7,2093","7,2125","7,1954","---","-0,19%"
"25.01.2008","7,2102","7,223","7,226","7,2041","---","-0,14%"
"24.01.2008","7,22","7,2318","7,2318","7,2218","---","-0,16%"
"23.01.2008","7,2318","7,2371","7,2402","7,23","---","-0,09%"
"22.01.2008","7,2382","7,2438","7,246","7,2328","---","-0,02%"
"21.01.2008","7,24","7,2423","7,252","7,2358","---","-0,03%"
"18.01.2008","7,242","7,2475","7,255","7,2415","---","-0,09%"
"17.01.2008","7,2482","7,2321","7,2534","7,2315","---","0,23%"
"16.01.2008","7,2319","7,2413","7,2457","7,2315","---","-0,14%"
"15.01.2008","7,2417","7,2523","7,2523","7,2413","---","-0,11%"
"14.01.2008","7,25","7,2613","7,2625","7,2515","---","-0,16%"
"11.01.2008","7,2615","7,2684","7,2688","7,26","---","-0,13%"
"10.01.2008","7,271","7,2629","7,2751","7,2615","---","0,12%"
"09.01.2008","7,2625","7,2667","7,2674","7,2617","---","-0,02%"
"08.01.2008","7,2643","7,2711","7,2796","7,263","---","-0,06%"
"07.01.2008","7,269","7,2685","7,2723","7,2627","---","-0,05%"
"04.01.2008","7,2725","7,2727","7,2784","7,2704","---","0%"
"03.01.2008","7,2725","7,2936","7,2936","7,2718","---","-0,29%"
"02.01.2008","7,2934","7,3003","7,305","7,292","---","-0,14%"
"01.01.2008","7,3036","7,3046","7,3046","7,3036","---","0%"
"31.12.2007","7,3036","7,3046","7,3046","7,3036","---","0%"
"28.12.2007","7,3036","7,3162","7,3172","7,3031","---","-0,19%"
"27.12.2007","7,3175","7,3294","7,3326","7,3096","---","-0,37%"
"26.12.2007","7,3444","7,3283","7,3448","7,3265","---","0,2%"
"25.12.2007","7,3297","7,3475","7,3478","7,326","---","-0,24%"
"24.12.2007","7,3475","7,3655","7,3685","7,3478","---","-0,22%"
"21.12.2007","7,3635","7,3692","7,3705","7,358","---","-0,06%"
"20.12.2007","7,368","7,3768","7,3768","7,367","---","-0,12%"
"19.12.2007","7,3765","7,3818","7,3844","7,3755","---","-0,11%"
"18.12.2007","7,3845","7,3809","7,3858","7,3746","---","0,08%"
"17.12.2007","7,3785","7,3713","7,384","7,3701","---","0,12%"
"14.12.2007","7,3695","7,3675","7,373","7,3589","---","0,06%"
"13.12.2007","7,365","7,3735","7,3735","7,3626","---","-0,11%"
"12.12.2007","7,373","7,38","7,38","7,3672","---","-0,09%"
"11.12.2007","7,38","7,396","7,396","7,3765","---","-0,2%"
"10.12.2007","7,395","7,4018","7,4023","7,3908","---","-0,1%"
"07.12.2007","7,4025","7,411","7,4115","7,3999","---","-0,14%"
"06.12.2007","7,413","7,3899","7,4138","7,3869","---","0,27%"
"05.12.2007","7,393","7,3978","7,4025","7,386","---","-0,07%"
"04.12.2007","7,398","7,4025","7,409","7,3978","---","-0,05%"
"03.12.2007","7,402","7,4041","7,4112","7,3985","---","0,07%"
"30.11.2007","7,3965","7,388","7,3997","7,3819","---","0,2%"
"29.11.2007","7,3815","7,3935","7,3983","7,381","---","-0,18%"
"28.11.2007","7,3945","7,3859","7,402","7,3845","---","0,11%"
"27.11.2007","7,3867","7,3916","7,3927","7,3855","---","-0,13%"
"26.11.2007","7,3964","7,4012","7,4458","7,3933","---","-0,02%"
"23.11.2007","7,3982","7,4115","7,4115","7,3977","---","-0,18%"
"22.11.2007","7,4115","7,4108","7,417","7,408","---","0,01%"
"21.11.2007","7,4105","7,4214","7,4232","7,4105","---","-0,19%"
"20.11.2007","7,4243","7,4263","7,427","7,42","---","0%"
"19.11.2007","7,4245","7,4243","7,4304","7,423","---","0,02%"
"16.11.2007","7,423","7,422","7,4303","7,422","---","0,02%"
"15.11.2007","7,4215","7,4253","7,432","7,4215","---","-0,04%"
"14.11.2007","7,4245","7,4325","7,4428","7,4236","---","-0,1%"
"13.11.2007","7,432","7,4122","7,4335","7,412","---","0,29%"
"12.11.2007","7,4105","7,4115","7,4145","7,4105","---","0,01%"
"09.11.2007","7,41","7,4208","7,4218","7,4104","---","-0,14%"
"08.11.2007","7,4205","7,4393","7,4393","7,4205","---","-0,29%"
"07.11.2007","7,442","7,4538","7,4559","7,4415","---","-0,15%"
"06.11.2007","7,4535","7,4545","7,4573","7,4533","---","0%"
"05.11.2007","7,4535","7,4555","7,4563","7,4532","---","-0,01%"
"02.11.2007","7,454","7,457","7,462","7,4524","---","-0,08%"
"01.11.2007","7,46","7,466","7,466","7,4515","---","-0,15%"
"31.10.2007","7,471","7,4723","7,4728","7,462","---","0,01%"
"30.10.2007","7,47","7,475","7,4823","7,4708","---","-0,06%"
"29.10.2007","7,4745","7,4853","7,4853","7,4707","---","-0,16%"
"26.10.2007","7,4865","7,482","7,4883","7,4803","---","0,07%"
"25.10.2007","7,4815","7,4932","7,4932","7,4815","---","-0,16%"
"24.10.2007","7,4933","7,4994","7,5001","7,492","---","-0,12%"
"23.10.2007","7,502","7,5068","7,5113","7,5035","---","-0,09%"
"22.10.2007","7,509","7,505","7,514","7,503","---","0,01%"
"19.10.2007","7,508","7,5108","7,5125","7,5035","---","-0,03%"
"18.10.2007","7,5105","7,5155","7,5163","7,5095","---","-0,07%"
"17.10.2007","7,5155","7,5168","7,5192","7,514","---","-0,03%"
"16.10.2007","7,5175","7,5265","7,5271","7,5133","---","-0,13%"
"15.10.2007","7,5275","7,511","7,5283","7,5103","---","0,25%"
"12.10.2007","7,509","7,5048","7,5123","7,5038","---","0,06%"
"11.10.2007","7,5045","7,5112","7,5123","7,5025","---","-0,09%"
"10.10.2007","7,511","7,5173","7,5176","7,509","---","-0,07%"
"09.10.2007","7,5165","7,5063","7,5199","7,5048","---","0,18%"
"08.10.2007","7,5031","7,5065","7,5101","7,5005","---","-0,02%"
"05.10.2007","7,5045","7,5075","7,5075","7,5045","---","0%"
"04.10.2007","7,5045","7,5075","7,5075","7,5045","---","0%"
"03.10.2007","7,5045","7,5075","7,5075","7,5045","---","0%"
"02.10.2007","7,5045","7,5075","7,5075","7,5045","---","0%"
"01.10.2007","7,5045","7,5075","7,5075","7,5045","---","0%"
"28.09.2007","7,5045","7,5138","7,5145","7,506","---","-0,11%"
"27.09.2007","7,513","7,5148","7,5166","7,51","---","-0,02%"
"26.09.2007","7,5145","7,5128","7,5158","7,505","---","0,04%"
"25.09.2007","7,5115","7,5086","7,516","7,5074","---","0,05%"
"24.09.2007","7,5075","7,5045","7,5111","7,505","---","0,07%"
